year_month,year,month,series_name,category,region,value,index_2015,pct_change_2015
2024-03-01,2024,3,Frozen_Foods,processed_food,National,228.767,115.96497230987592,15.964972309875927
2024-04-01,2024,4,Frozen_Foods,processed_food,National,228.725,115.94368196276723,15.943681962767231
2024-05-01,2024,5,Frozen_Foods,processed_food,National,229.235,116.20220760622996,16.202207606229962
2024-06-01,2024,6,Frozen_Foods,processed_food,National,229.527,116.35022620993803,16.35022620993802
2024-07-01,2024,7,Frozen_Foods,processed_food,National,229.992,116.58594076721285,16.585940767212858
2024-08-01,2024,8,Frozen_Foods,processed_food,National,230.143,116.66248463419888,16.662484634198883
2024-09-01,2024,9,Frozen_Foods,processed_food,National,230.211,116.69695471999393,16.69695471999392
2024-10-01,2024,10,Frozen_Foods,processed_food,National,229.83,116.50382085693647,16.50382085693647
2024-11-01,2024,11,Frozen_Foods,processed_food,National,229.105,116.13630891279827,16.136308912798278
2024-12-01,2024,12,Frozen_Foods,processed_food,National,229.766,116.47137842324702,16.47137842324702
2015-01-01,2015,1,Fruits_Vegetables,whole_food,National,262.134,100.69270876014096,0.6927087601409522
2015-02-01,2015,2,Fruits_Vegetables,whole_food,National,262.037,100.65544845529786,0.6554484552978667
2015-03-01,2015,3,Fruits_Vegetables,whole_food,National,260.598,100.10268991231666,0.10268991231664612
2015-04-01,2015,4,Fruits_Vegetables,whole_food,National,259.017,99.49538535605998,-0.5046146439400186
2015-05-01,2015,5,Fruits_Vegetables,whole_food,National,257.79,99.02406170613784,-0.9759382938621596
2015-06-01,2015,6,Fruits_Vegetables,whole_food,National,261.146,100.3131914283373,0.31319142833729746
2015-07-01,2015,7,Fruits_Vegetables,whole_food,National,261.275,100.36274379251002,0.3627437925100274
2015-08-01,2015,8,Fruits_Vegetables,whole_food,National,262.348,100.77491190690814,0.77491190690814
2015-09-01,2015,9,Fruits_Vegetables,whole_food,National,261.79,100.56056912234696,0.5605691223469693
2015-10-01,2015,10,Fruits_Vegetables,whole_food,National,260.802,100.18105179054331,0.18105179054331466
2015-11-01,2015,11,Fruits_Vegetables,whole_food,National,259.094,99.524963123822,-0.47503687617799367
2015-12-01,2015,12,Fruits_Vegetables,whole_food,National,255.937,98.31227464557895,-1.6877253544210418
2016-01-01,2016,1,Fruits_Vegetables,whole_food,National,253.24,97.27628452019995,-2.723715479800048
2016-02-01,2016,2,Fruits_Vegetables,whole_food,National,252.506,96.99433540932557,-3.0056645906744266
2016-03-01,2016,3,Fruits_Vegetables,whole_food,National,251.508,96.61097680898139,-3.3890231910186004
2016-04-01,2016,4,Fruits_Vegetables,whole_food,National,250.703,96.30175469146931,-3.6982453085306908
2016-05-01,2016,5,Fruits_Vegetables,whole_food,National,249.343,95.7793421699582,-4.220657830041799
2016-06-01,2016,6,Fruits_Vegetables,whole_food,National,247.683,95.14169159223141,-4.858308407768586
2016-07-01,2016,7,Fruits_Vegetables,whole_food,National,246.197,94.57087908710973,-5.429120912890275
2016-08-01,2016,8,Fruits_Vegetables,whole_food,National,245.208,94.19097762845202,-5.809022371547983
2016-09-01,2016,9,Fruits_Vegetables,whole_food,National,245.258,94.21018397115463,-5.789816028845364
2016-10-01,2016,10,Fruits_Vegetables,whole_food,National,244.097,93.76421269359993,-6.235787306400065
2016-11-01,2016,11,Fruits_Vegetables,whole_food,National,243.807,93.65281590592477,-6.347184094075234
2016-12-01,2016,12,Fruits_Vegetables,whole_food,National,242.631,93.20108272555927,-6.798917274440713
2017-01-01,2017,1,Fruits_Vegetables,whole_food,National,244.075,93.75576190281078,-6.244238097189222
2017-02-01,2017,2,Fruits_Vegetables,whole_food,National,244.889,94.06844116200934,-5.931558837990656
2017-03-01,2017,3,Fruits_Vegetables,whole_food,National,245.303,94.22746967958699,-5.772530320413017
2017-04-01,2017,4,Fruits_Vegetables,whole_food,National,243.69,93.60787306400066,-6.3921269359993484
2017-05-01,2017,5,Fruits_Vegetables,whole_food,National,243.922,93.69699049414079,-6.303009505859218
2017-06-01,2017,6,Fruits_Vegetables,whole_food,National,244.721,94.00390785052856,-5.996092149471442
2017-07-01,2017,7,Fruits_Vegetables,whole_food,National,246.283,94.60391399655822,-5.396086003441783
2017-08-01,2017,8,Fruits_Vegetables,whole_food,National,246.4,94.64885683848235,-5.351143161517659
2017-09-01,2017,9,Fruits_Vegetables,whole_food,National,246.196,94.57049496025567,-5.4295050397443285
2017-10-01,2017,10,Fruits_Vegetables,whole_food,National,247.553,95.09175510120463,-4.908244898795382
2017-11-01,2017,11,Fruits_Vegetables,whole_food,National,247.049,94.89815516676228,-5.1018448332377275
2017-12-01,2017,12,Fruits_Vegetables,whole_food,National,249.975,96.02211034171924,-3.9778896582807555
2018-01-01,2018,1,Fruits_Vegetables,whole_food,National,249.003,95.64873903958042,-4.351260960419577
2018-02-01,2018,2,Fruits_Vegetables,whole_food,National,249.041,95.66333586003441,-4.336664139965586
2018-03-01,2018,3,Fruits_Vegetables,whole_food,National,250.248,96.126976972875525,-3.873023027124484
2018-04-01,2018,4,Fruits_Vegetables,whole_food,National,251.733,96.69740535114316,-3.3025946488568394
2018-05-01,2018,5,Fruits_Vegetables,whole_food,National,248.904,95.61071048102924,-4.389289518970749
2018-06-01,2018,6,Fruits_Vegetables,whole_food,National,247.391,95.02952655084815,-4.970473449151854
2018-07-01,2018,7,Fruits_Vegetables,whole_food,National,248.533,95.46819941817584,-4.531800581824149
2018-08-01,2018,8,Fruits_Vegetables,whole_food,National,249.18,95.71672949274769,-4.283270507252315
2018-09-01,2018,9,Fruits_Vegetables,whole_food,National,248.003,95.26461218552814,-4.735387814471858
2018-10-01,2018,10,Fruits_Vegetables,whole_food,National,247.474,95.06140907973449,-4.938590920265515
2018-11-01,2018,11,Fruits_Vegetables,whole_food,National,248.401,95.41749467344096,-4.5825053265590405
2018-12-01,2018,12,Fruits_Vegetables,whole_food,National,248.956,95.63068507743996,-4.369314922560033
2019-01-01,2019,1,Fruits_Vegetables,whole_food,National,249.304,95.76436122265017,-4.235638777349834
2019-02-01,2019,2,Fruits_Vegetables,whole_food,National,250.011,96.03593890846513,-3.9640610915348726
2019-03-01,2019,3,Fruits_Vegetables,whole_food,National,249.567,95.86538658526592,-4.134613414734082
2019-04-01,2019,4,Fruits_Vegetables,whole_food,National,248.858,95.59304064574285,-4.40695935425715
2019-05-01,2019,5,Fruits_Vegetables,whole_food,National,249.84,95.97025321642218,-4.02974678357781
2019-06-01,2019,6,Fruits_Vegetables,whole_food,National,248.48,95.44784069491108,-4.552159305088919
2019-07-01,2019,7,Fruits_Vegetables,whole_food,National,248.753,95.55270732606735,-4.4472926739326475
2019-08-01,2019,8,Fruits_Vegetables,whole_food,National,248.206,95.34258993690075,-4.6574100630992445
2019-09-01,2019,9,Fruits_Vegetables,whole_food,National,249.089,95.68177394902892,-4.3182260509710755
2019-10-01,2019,10,Fruits_Vegetables,whole_food,National,250.148,96.08856428747029,-3.9114357125297095
2019-11-01,2019,11,Fruits_Vegetables,whole_food,National,251.124,96.46347209702532,-3.536527902974682
2019-12-01,2019,12,Fruits_Vegetables,whole_food,National,254.035,97.58166536917152,-2.4183346308284883
2020-01-01,2020,1,Fruits_Vegetables,whole_food,National,254.63,97.81022084733262,-2.1897791526673807
2020-02-01,2020,2,Fruits_Vegetables,whole_food,National,255.366,98.0929382119151,-1.9070617880848941
2020-03-01,2020,3,Fruits_Vegetables,whole_food,National,255.761,98.24466831926574,-1.7553316807342498
2020-04-01,2020,4,Fruits_Vegetables,whole_food,National,265.629,102.03523211505367,2.03523211505368
2020-05-01,2020,5,Fruits_Vegetables,whole_food,National,274.348,105.38443415553553,5.384434155535526
2020-06-01,2020,6,Fruits_Vegetables,whole_food,National,279.804,107.48023027124476,7.480230271244763
2020-07-01,2020,7,Fruits_Vegetables,whole_food,National,269.268,103.43306973694992,3.4330697369499177
2020-08-01,2020,8,Fruits_Vegetables,whole_food,National,265.664,102.0486765549455,2.048676554945498
2020-09-01,2020,9,Fruits_Vegetables,whole_food,National,264.322,101.53317831680735,1.5331783168073412
2020-10-01,2020,10,Fruits_Vegetables,whole_food,National,265.076,101.82280996476277,1.8228099647627691
2020-11-01,2020,11,Fruits_Vegetables,whole_food,National,266.178,102.24611775792837,2.2461177579283746
2020-12-01,2020,12,Fruits_Vegetables,whole_food,National,265.884,102.13318446283701,2.1331844628370105
2021-01-01,2021,1,Fruits_Vegetables,whole_food,National,267.661,102.81577788248791,2.815777882487911
2021-02-01,2021,2,Fruits_Vegetables,whole_food,National,268.723,103.22372060149144,3.2237206014914395
2021-03-01,2021,3,Fruits_Vegetables,whole_food,National,269.845,103.65471093173811,3.6547109317381055
2021-04-01,2021,4,Fruits_Vegetables,whole_food,National,271.128,104.14754568548716,4.1475456854871675
2021-05-01,2021,5,Fruits_Vegetables,whole_food,National,274.89,105.59263091043185,5.592630910431853
2021-06-01,2021,6,Fruits_Vegetables,whole_food,National,281.893,108.28267126935998,8.28267126935998
2021-07-01,2021,7,Fruits_Vegetables,whole_food,National,285.222,109.56142956650004,9.561429566500031
2021-08-01,2021,8,Fruits_Vegetables,whole_food,National,287.015,110.25016901581577,10.250169015815775
2021-09-01,2021,9,Fruits_Vegetables,whole_food,National,291.657,112.03328587232646,12.033285872326466
2021-10-01,2021,10,Fruits_Vegetables,whole_food,National,296.282,113.80987257231827,13.809872572318275
2021-11-01,2021,11,Fruits_Vegetables,whole_food,National,299.985,115.23229431287389,15.232294312873886
2021-12-01,2021,12,Fruits_Vegetables,whole_food,National,299.05,114.873135704335,14.873135704335
2022-01-01,2022,1,Fruits_Vegetables,whole_food,National,300.28,115.3456117348193,15.345611734819292
2022-02-01,2022,2,Fruits_Vegetables,whole_food,National,303.513,116.58749385397032,16.587493853970322
2022-03-01,2022,3,Fruits_Vegetables,whole_food,National,306.96,117.91157911988854,17.91157911988854
2022-04-01,2022,4,Fruits_Vegetables,whole_food,National,310.232,119.16844218634763,19.16844218634763
2022-05-01,2022,5,Fruits_Vegetables,whole_food,National,314.287,120.7260765795296,20.72607657952961
2022-06-01,2022,6,Fruits_Vegetables,whole_food,National,315.374,121.14362246988446,21.14362246988446
2022-07-01,2022,7,Fruits_Vegetables,whole_food,National,316.575,121.60495882160123,21.60495882160124
2022-08-01,2022,8,Fruits_Vegetables,whole_food,National,317.815,122.08127612062607,22.08127612062607
2022-09-01,2022,9,Fruits_Vegetables,whole_food,National,317.661,122.02212058510202,22.022120585102023
2022-10-01,2022,10,Fruits_Vegetables,whole_food,National,320.047,122.93864725887079,22.938647258870777
2022-11-01,2022,11,Fruits_Vegetables,whole_food,National,320.092,122.95593296730311,22.955932967303113
2022-12-01,2022,12,Fruits_Vegetables,whole_food,National,321.246,123.39921535687945,23.399215356879445
2023-01-01,2023,1,Fruits_Vegetables,whole_food,National,323.957,124.44058325821518,24.440583258215188
2023-02-01,2023,2,Fruits_Vegetables,whole_food,National,323.371,124.21548492174055,24.215484921740547
2023-03-01,2023,3,Fruits_Vegetables,whole_food,National,320.077,122.95017106449234,22.950171064492334
2023-04-01,2023,4,Fruits_Vegetables,whole_food,National,318.709,122.42468552814883,22.424685528148814
2023-05-01,2023,5,Fruits_Vegetables,whole_food,National,315.58,121.22275260181921,21.222752601819217
2023-06-01,2023,6,Fruits_Vegetables,whole_food,National,315.173,121.06641297221994,21.066412972219943
2023-07-01,2023,7,Fruits_Vegetables,whole_food,National,316.08,121.41481602884537,21.414816028845358
2023-08-01,2023,8,Fruits_Vegetables,whole_food,National,317.844,122.09241579939358,22.092415799393585
2023-09-01,2023,9,Fruits_Vegetables,whole_food,National,318.137,122.20496496763091,22.204964967630907
2023-10-01,2023,10,Fruits_Vegetables,whole_food,National,321.194,123.37924076046873,23.379240760468743
2023-11-01,2023,11,Fruits_Vegetables,whole_food,National,320.186,122.99204089158403,22.992040891584026
2023-12-01,2023,12,Fruits_Vegetables,whole_food,National,320.909,123.26976460706382,23.26976460706383
2024-01-01,2024,1,Fruits_Vegetables,whole_food,National,321.246,123.39921535687945,23.399215356879445
2024-02-01,2024,2,Fruits_Vegetables,whole_food,National,321.927,123.66080574448905,23.660805744489068
2024-03-01,2024,3,Fruits_Vegetables,whole_food,National,324.491,124.64570699827911,24.645706998279103
2024-04-01,2024,4,Fruits_Vegetables,whole_food,National,322.314,123.80946283700729,23.8094628370073
2024-05-01,2024,5,Fruits_Vegetables,whole_food,National,323.217,124.1563293862165,24.156329386216495
2024-06-01,2024,6,Fruits_Vegetables,whole_food,National,323.853,124.40063406539377,24.400634065393756
2024-07-01,2024,7,Fruits_Vegetables,whole_food,National,325.795,125.1466084159633,25.14660841596329
2024-08-01,2024,8,Fruits_Vegetables,whole_food,National,328.163,126.0562208063591,26.056220806359093
2024-09-01,2024,9,Fruits_Vegetables,whole_food,National,330.5,126.95392526427926,26.95392526427927
2024-10-01,2024,10,Fruits_Vegetables,whole_food,National,327.535,125.81498914201426,25.814989142014266
2024-11-01,2024,11,Fruits_Vegetables,whole_food,National,332.318,127.65226788494633,27.652267884946312
2024-12-01,2024,12,Fruits_Vegetables,whole_food,National,333.81,128.22538515119234,28.225385151192327
2015-01-01,2015,1,Meats,whole_food,National,273.035,99.62602460106808,-0.37397539893191006
2015-02-01,2015,2,Meats,whole_food,National,273.047,99.63040320562506,-0.36959679437493803
2015-03-01,2015,3,Meats,whole_food,National,273.583,99.82598087583648,-0.17401912416352697
2015-04-01,2015,4,Meats,whole_food,National,273.066,99.63733599617358,-0.362664003826418
2015-05-01,2015,5,Meats,whole_food,National,273.308,99.72563785473919,-0.27436214526081165
2015-06-01,2015,6,Meats,whole_food,National,274.079,100.00696319752464,0.006963197524637078
2015-07-01,2015,7,Meats,whole_food,National,274.756,100.25398947128046,0.2539894712804541
2015-08-01,2015,8,Meats,whole_food,National,274.374,100.11460389288354,0.11460389288353492
2015-09-01,2015,9,Meats,whole_food,National,274.055,99.99820598841069,-0.0017940115893070132
2015-10-01,2015,10,Meats,whole_food,National,276.14,100.75898853018455,0.7589885301845495
2015-11-01,2015,11,Meats,whole_food,National,274.797,100.26894970351678,0.2689497035167943
2015-12-01,2015,12,Meats,whole_food,National,274.479,100.15291668275704,0.15291668275702475
2016-01-01,2016,1,Meats,whole_food,National,274.003,99.97923203533048,-0.02076796466952612
2016-02-01,2016,2,Meats,whole_food,National,274.877,100.29814040056326,0.2981404005632677
2016-03-01,2016,3,Meats,whole_food,National,272.782,99.53370902165858,-0.46629097834141614
2016-04-01,2016,4,Meats,whole_food,National,273.813,99.90990412984509,-0.09009587015491338
2016-05-01,2016,5,Meats,whole_food,National,272.921,99.58442785777684,-0.41557214222315486
2016-06-01,2016,6,Meats,whole_food,National,272.745,99.52020832427459,-0.4797916757254046
2016-07-01,2016,7,Meats,whole_food,National,272.772,99.53006018452778,-0.4699398154722227
2016-08-01,2016,8,Meats,whole_food,National,272.535,99.44358274452759,-0.5564172554724051
2016-09-01,2016,9,Meats,whole_food,National,272.352,99.37680902503375,-0.6231909749662443
2016-10-01,2016,10,Meats,whole_food,National,272.871,99.56618367212279,-0.43381632787720853
2016-11-01,2016,11,Meats,whole_food,National,272.989,99.60923995026634,-0.3907600497336535
2016-12-01,2016,12,Meats,whole_food,National,272.604,99.46875972073018,-0.5312402792698313
2017-01-01,2017,1,Meats,whole_food,National,272.686,99.4986801852028,-0.5013198147971925
2017-02-01,2017,2,Meats,whole_food,National,271.755,99.15897344832442,-0.8410265516755879
2017-03-01,2017,3,Meats,whole_food,National,271.674,99.12941786756485,-0.8705821324351545
2017-04-01,2017,4,Meats,whole_food,National,271.76,99.16079786688982,-0.8392021331101847
2017-05-01,2017,5,Meats,whole_food,National,272.234,99.3337527468902,-0.6662472531097993
2017-06-01,2017,6,Meats,whole_food,National,272.011,99.25238367887316,-0.7476163211268441
2017-07-01,2017,7,Meats,whole_food,National,271.314,98.9980597308557,-1.001940269144295
2017-08-01,2017,8,Meats,whole_food,National,272.102,99.2855880967635,-0.7144119032364918
2017-09-01,2017,9,Meats,whole_food,National,271.729,99.1494864717843,-0.8505135282156975
2017-10-01,2017,10,Meats,whole_food,National,271.081,98.91304182570784,-1.0869581742921672
2017-11-01,2017,11,Meats,whole_food,National,270.714,98.7791295030071,-1.2208704969928974
2017-12-01,2017,12,Meats,whole_food,National,270.85,98.82875368798612,-1.1712463120138739
2018-01-01,2018,1,Meats,whole_food,National,272.389,99.39030972241777,-0.609690277582235
2018-02-01,2018,2,Meats,whole_food,National,271.446,99.0462243809824,-0.9537756190176025
2018-03-01,2018,3,Meats,whole_food,National,271.76,99.16079786688982,-0.8392021331101847
2018-04-01,2018,4,Meats,whole_food,National,271.705,99.14072926267036,-0.8592707373296417
2018-05-01,2018,5,Meats,whole_food,National,271.759,99.16043298317673,-0.8395670168232571
2018-06-01,2018,6,Meats,whole_food,National,273.068,99.63806576359974,-0.3619342364002525
2018-07-01,2018,7,Meats,whole_food,National,272.584,99.46146204646855,-0.5385379535314445
2018-08-01,2018,8,Meats,whole_food,National,273.004,99.61471320596257,-0.38528679403742294
2018-09-01,2018,9,Meats,whole_food,National,273.465,99.7829245976929,-0.21707540230710268
2018-10-01,2018,10,Meats,whole_food,National,272.303,99.35892972309279,-0.6410702769072049
2018-11-01,2018,11,Meats,whole_food,National,274.215,100.05658738250365,0.056587382503639753
2018-12-01,2018,12,Meats,whole_food,National,275.534,100.53786900005748,0.5378690000574716
2019-01-01,2019,1,Meats,whole_food,National,275.442,100.50429969845402,0.5042996984540262
2019-02-01,2019,2,Meats,whole_food,National,276.175,100.77175946014239,0.7717594601423933
2019-03-01,2019,3,Meats,whole_food,National,276.658,100.94799829356052,0.9479982935605129
2019-04-01,2019,4,Meats,whole_food,National,276.583,100.92063201507943,0.9206320150794428
2019-05-01,2019,5,Meats,whole_food,National,277.556,101.27566386790723,1.27566386790723
2019-06-01,2019,6,Meats,whole_food,National,276.249,100.7987608549104,0.7987608549103911
2019-07-01,2019,7,Meats,whole_food,National,276.646,100.94361968900354,0.9436196890035409
2019-08-01,2019,8,Meats,whole_food,National,276.228,100.79109829693569,0.7910982969356847
2019-09-01,2019,9,Meats,whole_food,National,276.947,101.05344968664092,1.0534496866409144
2019-10-01,2019,10,Meats,whole_food,National,276.454,100.873562016092,0.8735620160919881
2019-11-01,2019,11,Meats,whole_food,National,277.131,101.1205882898478,1.120588289847805
2019-12-01,2019,12,Meats,whole_food,National,276.485,100.88487341119749,0.884873411197501
2020-01-01,2020,1,Meats,whole_food,National,276.557,100.91114503853933,0.9111450385393332
2020-02-01,2020,2,Meats,whole_food,National,276.841,101.01477201305433,1.0147720130543314
