season,team,team_id,games,wins,losses,win_pct,total_fga,total_fg3a,total_fg2a,share_3pt,share_2pt,fg_pct,fg3_pct,fg2_pct,ts_pct,avg_3pa,avg_2pa,avg_pts
2009,San Antonio Spurs,1610612759,82,54,28,0.6585365853658537,6534,1620,4914,0.24793388429752067,0.7520661157024794,0.465564738292011,0.38580246913580246,0.49185999185999185,0.5483707366552557,19.75609756097561,59.926829268292686,97.04878048780488
2009,Toronto Raptors,1610612761,82,33,49,0.4024390243902439,6673,1289,5384,0.19316649183275889,0.8068335081672411,0.45766521804285926,0.3716058960434445,0.4782689450222883,0.5419896847770376,15.71951219512195,65.65853658536585,99.03658536585365
2009,Utah Jazz,1610612762,82,48,34,0.5853658536585366,6623,1122,5501,0.16940963309678395,0.8305903669032161,0.4745583572399215,0.3493761140819964,0.5000908925649882,0.5544615481046974,13.682926829268293,67.08536585365853,103.5609756097561
2009,Washington Wizards,1610612764,82,19,63,0.23170731707317074,6655,1198,5457,0.18001502629601804,0.8199849737039819,0.4498873027798648,0.3297161936560935,0.4762690122778083,0.5242860870167141,14.609756097560975,66.54878048780488,96.0609756097561
2010,Atlanta Hawks,1610612737,82,53,29,0.6463414634146342,6801,1455,5346,0.21393912659902956,0.7860608734009704,0.46772533450963094,0.36013745704467354,0.49700710811821924,0.5454550212215888,17.74390243902439,65.1951219512195,101.6829268292683
2010,Boston Celtics,1610612738,82,50,32,0.6097560975609756,6294,1433,4861,0.22767715284397838,0.7723228471560216,0.4828408007626311,0.34822051639916257,0.5225262291709525,0.5639347898414105,17.475609756097562,59.28048780487805,99.21951219512195
2010,Charlotte Bobcats,1610612766,82,44,38,0.5365853658536586,6306,1331,4975,0.21106882334284807,0.788931176657152,0.45321915635902316,0.3456048084147258,0.48201005025125626,0.5377002697792217,16.23170731707317,60.670731707317074,95.28048780487805
2010,Chicago Bulls,1610612741,82,41,41,0.5,6825,1066,5759,0.15619047619047619,0.8438095238095238,0.4514285714285714,0.3302063789868668,0.4738669907970134,0.5198171762734967,13,70.23170731707317,97.47560975609755
2010,Cleveland Cavaliers,1610612739,82,61,21,0.7439024390243902,6391,1582,4809,0.2475355969331873,0.7524644030668127,0.48521358159912376,0.3805309734513274,0.519650655021834,0.5695763380588282,19.29268292682927,58.646341463414636,102.10975609756098
2010,Dallas Mavericks,1610612742,82,55,27,0.6707317073170732,6760,1498,5262,0.22159763313609468,0.7784023668639053,0.46449704142011833,0.3724966622162884,0.4906879513492968,0.5515113150815003,18.26829268292683,64.17073170731707,102
2010,Denver Nuggets,1610612743,82,53,29,0.6463414634146342,6678,1517,5161,0.22716382150344414,0.7728361784965558,0.46780473195567535,0.35860250494396834,0.49990311955047473,0.560880136528596,18.5,62.9390243902439,106.45121951219512
2010,Detroit Pistons,1610612765,82,27,55,0.32926829268292684,6602,1190,5412,0.1802484095728567,0.8197515904271433,0.4453196001211754,0.3142857142857143,0.47413155949741315,0.5152303398421627,14.512195121951219,66,94.01219512195122
2010,Golden State Warriors,1610612744,82,26,56,0.3170731707317073,7094,1687,5407,0.23780659712433042,0.7621934028756696,0.4692698054694108,0.3752222880853586,0.4986129091917884,0.5568315150909954,20.573170731707318,65.9390243902439,108.8048780487805
2010,Houston Rockets,1610612745,82,42,40,0.5121951219512195,6923,1838,5085,0.26549183879820887,0.7345081612017911,0.44691607684529827,0.3514689880304679,0.4814159292035398,0.537267621354004,22.414634146341463,62.01219512195122,102.3780487804878
2010,Indiana Pacers,1610612754,82,32,50,0.3902439024390244,6823,1896,4927,0.27788362890224244,0.7221163710977576,0.44262054814597684,0.34757383966244726,0.47919626547594885,0.5357680097933436,23.121951219512194,60.08536585365854,100.76829268292683
2010,Los Angeles Clippers,1610612746,82,29,53,0.35365853658536583,6601,1457,5144,0.2207241327071656,0.7792758672928344,0.4547795788516891,0.33150308853809196,0.48969673405909797,0.5287316368653066,17.76829268292683,62.73170731707317,95.71951219512195
2010,Los Angeles Lakers,1610612747,82,57,25,0.6951219512195121,6875,1562,5313,0.2272,0.7728,0.4573090909090909,0.3405889884763124,0.49162431771127424,0.5381110939032575,19.048780487804876,64.79268292682927,101.6951219512195
2010,Memphis Grizzlies,1610612763,82,40,42,0.4878048780487805,6875,1020,5855,0.14836363636363636,0.8516363636363636,0.4688,0.33725490196078434,0.4917164816396242,0.535704268805744,12.439024390243903,71.40243902439025,102.48780487804878
2010,Miami Heat,1610612748,82,47,35,0.573170731707317,6518,1426,5092,0.2187787664927892,0.7812212335072108,0.4578091439091746,0.34642356241234223,0.4890023566378633,0.5370783588774696,17.390243902439025,62.09756097560975,96.51219512195122
2010,Milwaukee Bucks,1610612749,82,46,36,0.5609756097560976,6998,1813,5185,0.25907402114889966,0.7409259788511003,0.43583881108888256,0.3557639271924986,0.46383799421407906,0.5177117000646414,22.109756097560975,63.23170731707317,97.67073170731707
2010,Minnesota Timberwolves,1610612750,82,15,67,0.18292682926829268,6923,1181,5742,0.17059078434204825,0.8294092156579518,0.4486494294381049,0.34123624047417445,0.47074190177638453,0.5180530317459501,14.402439024390242,70.02439024390245,98.1829268292683
2010,New Jersey Nets,1610612751,82,12,70,0.14634146341463414,6554,1185,5369,0.18080561489166921,0.8191943851083308,0.42920353982300885,0.3181434599156118,0.45371577574967403,0.5090315297153456,14.45121951219512,65.47560975609755,92.3780487804878
2010,New Orleans Hornets,1610612740,82,37,45,0.45121951219512196,6842,1572,5270,0.2297573808827828,0.7702426191172171,0.4644840689856767,0.36323155216284986,0.49468690702087287,0.5427290157985643,19.170731707317074,64.26829268292683,100.2439024390244
2010,New York Knicks,1610612752,82,29,53,0.35365853658536583,6876,2145,4731,0.31195462478184993,0.6880453752181501,0.4547702152414194,0.3463869463869464,0.5039103783555273,0.5472577634392861,26.158536585365855,57.69512195121951,102.10975609756098
2010,Oklahoma City Thunder,1610612760,82,50,32,0.6097560975609756,6629,1229,5400,0.18539749585156132,0.8146025041484387,0.4620606426308644,0.34011391375101707,0.4898148148148148,0.5473991633120213,14.987804878048781,65.85365853658537,101.48780487804878
2010,Orlando Magic,1610612753,82,59,23,0.7195121951219512,6394,2241,4153,0.35048482952768223,0.6495151704723178,0.46997184860807006,0.37527889335118253,0.5210691066698772,0.573085001033811,27.329268292682926,50.646341463414636,102.7560975609756
2010,Philadelphia 76ers,1610612755,82,27,55,0.32926829268292684,6706,1381,5325,0.205934983596779,0.794065016403221,0.4603340292275574,0.3432295438088342,0.49070422535211267,0.5341584105621262,16.841463414634145,64.9390243902439,97.73170731707317
2010,Phoenix Suns,1610612756,82,54,28,0.6585365853658537,6788,1770,5018,0.2607542722451385,0.7392457277548615,0.4918974661166765,0.4124293785310734,0.5199282582702272,0.5854668967339768,21.585365853658537,61.19512195121951,110.23170731707317
2010,Portland Trail Blazers,1610612757,82,50,32,0.6097560975609756,6453,1388,5065,0.21509375484270882,0.7849062451572911,0.46087091275375797,0.3537463976945245,0.49022704837117476,0.5474636339880667,16.926829268292682,61.76829268292683,98.10975609756098
2010,Sacramento Kings,1610612758,82,25,57,0.3048780487804878,6895,1383,5512,0.2005801305293691,0.7994198694706309,0.45598259608411895,0.3485177151120752,0.48294629898403485,0.5282579341764845,16.865853658536583,67.21951219512195,100
2010,San Antonio Spurs,1610612759,82,50,32,0.6097560975609756,6659,1547,5112,0.23231716473945035,0.7676828352605496,0.4730440006006908,0.3581124757595346,0.5078247261345853,0.5522659381079443,18.865853658536587,62.34146341463415,101.36585365853658
2010,Toronto Raptors,1610612761,82,40,42,0.4878048780487805,6631,1397,5234,0.2106771226059418,0.7893228773940583,0.48243100588146587,0.3707945597709377,0.5122277416889568,0.5642000708720971,17.03658536585366,63.829268292682926,104.07317073170732
2010,Utah Jazz,1610612762,82,53,29,0.6463414634146342,6575,1207,5368,0.18357414448669201,0.8164258555133079,0.49079847908745244,0.3637116818558409,0.5193740685543964,0.5654632736664938,14.71951219512195,65.46341463414635,104.23170731707317
2010,Washington Wizards,1610612764,82,26,56,0.3170731707317073,6700,1225,5475,0.1828358208955224,0.8171641791044776,0.448955223880597,0.3526530612244898,0.47050228310502284,0.5237728636279171,14.939024390243903,66.76829268292683,96.2439024390244
2011,Atlanta Hawks,1610612737,82,44,38,0.5365853658536586,6429,1427,5002,0.2219629802457614,0.7780370197542386,0.46212474723907293,0.35178696566222845,0.4936025589764094,0.5417758564092289,17.402439024390244,61,95
2011,Boston Celtics,1610612738,82,56,26,0.6829268292682927,6219,1119,5100,0.1799324650265316,0.8200675349734684,0.4860910114166265,0.3646112600536193,0.5127450980392156,0.5609828720508168,13.646341463414634,62.19512195121951,96.5
2011,Charlotte Bobcats,1610612766,82,34,48,0.4146341463414634,6365,1203,5162,0.18900235663786333,0.8109976433621366,0.4513747054202671,0.3266832917705736,0.4804339403332042,0.5279823757412458,14.670731707317072,62.951219512195124,93.29268292682927
2011,Chicago Bulls,1610612741,82,62,20,0.7560975609756098,6587,1415,5172,0.21481706391376953,0.7851829360862305,0.4618187338697434,0.36113074204947,0.48936581593194123,0.5412608493116944,17.25609756097561,63.07317073170732,98.6219512195122
2011,Cleveland Cavaliers,1610612739,82,19,63,0.23170731707317074,6647,1489,5158,0.22401083195426508,0.7759891680457349,0.4341808334587032,0.34184016118200133,0.460837533927879,0.5176587301587302,18.158536585365855,62.90243902439025,95.45121951219512
2011,Dallas Mavericks,1610612742,82,57,25,0.6951219512195121,6463,1768,4695,0.2735571715921399,0.7264428284078601,0.4748568776110166,0.36481900452488686,0.51629392971246,0.5647931840043974,21.5609756097561,57.25609756097561,100.2439024390244
2011,Denver Nuggets,1610612743,82,50,32,0.6097560975609756,6613,1704,4909,0.25767427793739606,0.7423257220626039,0.4755784061696658,0.3884976525821596,0.5058056630678346,0.5735013850992481,20.78048780487805,59.86585365853659,107.45121951219512
2011,Detroit Pistons,1610612765,82,30,52,0.36585365853658536,6647,1256,5391,0.18895742440198585,0.8110425755980142,0.45975628102903565,0.37579617834394907,0.479317380819885,0.5327117581163003,15.317073170731707,65.7439024390244,96.96341463414635
2011,Golden State Warriors,1610612744,82,36,46,0.43902439024390244,7047,1749,5298,0.24819071945508728,0.7518092805449127,0.4613310628636299,0.39165237278444825,0.48433371083427706,0.5438994969715636,21.329268292682926,64.60975609756098,103.3780487804878
2011,Houston Rockets,1610612745,82,43,39,0.524390243902439,6975,1843,5132,0.2642293906810036,0.7357706093189964,0.4544802867383513,0.36733586543678787,0.4857755261106781,0.5502742184015248,22.475609756097562,62.58536585365854,105.91463414634147
2011,Indiana Pacers,1610612754,82,37,45,0.45121951219512196,6787,1653,5134,0.2435538529541771,0.7564461470458229,0.44246353322528365,0.35390199637023595,0.4709777950915465,0.5325809642819953,20.158536585365855,62.609756097560975,99.79268292682927
2011,Los Angeles Clippers,1610612746,82,32,50,0.3902439024390244,6594,1519,5075,0.23036093418259024,0.7696390658174098,0.4572338489535942,0.3377221856484529,0.4930049261083744,0.5352501495444847,18.524390243902438,61.890243902439025,98.64634146341463
2011,Los Angeles Lakers,1610612747,82,57,25,0.6951219512195121,6757,1487,5270,0.22006807754920824,0.7799319224507918,0.4629273346159538,0.3523873570948218,0.49411764705882355,0.5454419121734297,18.134146341463413,64.26829268292683,101.47560975609755
2011,Memphis Grizzlies,1610612763,82,46,36,0.5609756097560976,6801,926,5875,0.13615644758123804,0.863843552418762,0.4705190413174533,0.33369330453563717,0.4920851063829787,0.5340404345831424,11.292682926829267,71.64634146341463,99.9390243902439
2011,Miami Heat,1610612748,82,58,24,0.7073170731707317,6301,1479,4822,0.2347246468814474,0.7652753531185527,0.48103475638787496,0.3698444895199459,0.5151389464952302,0.5726136195694418,18.036585365853657,58.80487804878049,102.0609756097561
2011,Milwaukee Bucks,1610612749,82,35,47,0.4268292682926829,6544,1414,5130,0.21607579462102688,0.7839242053789731,0.4300122249388753,0.3415841584158416,0.4543859649122807,0.5110124748359931,17.24390243902439,62.5609756097561,91.8780487804878
2011,Minnesota Timberwolves,1610612750,82,17,65,0.2073170731707317,7014,1565,5449,0.22312517821499858,0.7768748217850014,0.4405474764756202,0.37635782747603835,0.45898329968801616,0.5256295123720808,19.085365853658537,66.45121951219512,101.07317073170732
2011,New Jersey Nets,1610612751,82,24,58,0.2926829268292683,6638,1337,5301,0.201416089183489,0.798583910816511,0.43959023802350106,0.3433059087509349,0.4638747406149783,0.5171693250679111,16.304878048780488,64.64634146341463,94.17073170731707
2011,New Orleans Hornets,1610612740,82,46,36,0.5609756097560976,6416,1232,5184,0.19201995012468828,0.8079800498753117,0.45885286783042395,0.36038961038961037,0.48225308641975306,0.5367772402036777,15.024390243902438,63.21951219512195,94.92682926829268
2011,New York Knicks,1610612752,82,42,40,0.5121951219512195,6867,2081,4786,0.30304354157565166,0.6969564584243483,0.45725935634192516,0.367611725132148,0.49623903050564144,0.5609303711619879,25.378048780487806,58.36585365853659,106.51219512195122
2011,Oklahoma City Thunder,1610612760,82,55,27,0.6707317073170732,6609,1403,5206,0.2122862762899077,0.7877137237100923,0.46391284611892875,0.3471133285816108,0.49538993469074144,0.5606984073973575,17.109756097560975,63.48780487804878,104.82926829268293
2011,Orlando Magic,1610612753,82,52,30,0.6341463414634146,6411,2103,4308,0.328029948525971,0.671970051474029,0.4610825144283263,0.3661436043747028,0.5074280408542247,0.5544997982397785,25.646341463414636,52.53658536585366,99.20731707317073
2011,Philadelphia 76ers,1610612755,82,41,41,0.5,6776,1248,5528,0.18417945690672963,0.8158205430932703,0.4611865407319953,0.35496794871794873,0.48516642547033284,0.5348174809365464,15.21951219512195,67.41463414634147,99.01219512195122
2011,Phoenix Suns,1610612756,82,40,42,0.4878048780487805,6844,1857,4987,0.27133255406195206,0.7286674459380479,0.4703389830508475,0.3774905761981691,0.5049127732103469,0.5593621543530339,22.646341463414636,60.81707317073171,105.01219512195122
2011,Portland Trail Blazers,1610612757,82,48,34,0.5853658536585366,6599,1503,5096,0.22776178208819517,0.7722382179118048,0.4471889680254584,0.34464404524284764,0.47743328100470955,0.5330524951393388,18.329268292682926,62.146341463414636,96.29268292682927
2011,Sacramento Kings,1610612758,82,24,58,0.2926829268292683,6979,1277,5702,0.1829775039403926,0.8170224960596074,0.4490614701246597,0.3351605324980423,0.4745703262013329,0.5191296505762587,15.573170731707318,69.53658536585365,99.40243902439025
2011,San Antonio Spurs,1610612759,82,61,21,0.7439024390243902,6628,1727,4901,0.2605612552806276,0.7394387447193723,0.4749547374773687,0.39664157498552405,0.50255049989798,0.5667274588852628,21.0609756097561,59.76829268292683,103.6829268292683
2011,Toronto Raptors,1610612761,82,22,60,0.2682926829268293,6755,1091,5664,0.1615099925980755,0.8384900074019245,0.46543301258327163,0.3162236480293309,0.4941737288135593,0.5327604387994396,13.304878048780486,69.07317073170732,99.07317073170732
2011,Utah Jazz,1610612762,82,39,43,0.47560975609756095,6590,1256,5334,0.1905918057663126,0.8094081942336874,0.46494688922610017,0.3463375796178344,0.4928758905136858,0.5437624385741194,15.317073170731708,65.04878048780488,99.42682926829268
2011,Washington Wizards,1610612764,82,23,59,0.2804878048780488,6888,1182,5706,0.171602787456446,0.828397212543554,0.4425087108013937,0.3316412859560068,0.46547493866105855,0.5134817111164895,14.414634146341465,69.58536585365854,97.28048780487805
2012,Atlanta Hawks,1610612737,66,40,26,0.6060606060606061,5348,1330,4018,0.2486910994764398,0.7513089005235603,0.45418848167539266,0.3699248120300752,0.48208063713290195,0.535048846812368,20.15151515151515,60.878787878787875,96.5909090909091
2012,Boston Celtics,1610612738,66,39,27,0.5909090909090909,5086,988,4098,0.1942587495084546,0.8057412504915454,0.4602831301612269,0.3674089068825911,0.4826744753538311,0.5353685935932401,14.969696969696969,62.09090909090909,91.84848484848484
2012,Charlotte Bobcats,1610612766,66,7,59,0.10606060606060606,5293,892,4401,0.16852446627621387,0.8314755337237861,0.4143208010580011,0.2948430493273543,0.43853669620540786,0.48338353312175286,13.515151515151516,66.68181818181819,86.95454545454545
2012,Chicago Bulls,1610612741,66,50,16,0.7575757575757576,5462,1117,4345,0.20450384474551447,0.7954961552544856,0.4516660563896009,0.37511190689346463,0.4713463751438435,0.5233434726501806,16.924242424242426,65.83333333333333,96.34848484848484
2012,Cleveland Cavaliers,1610612739,66,21,45,0.3181818181818182,5360,1273,4087,0.2375,0.7625,0.4218283582089552,0.34564021995286726,0.44555908979691705,0.5046188237614649,19.28787878787879,61.92424242424242,93.03030303030303
2012,Dallas Mavericks,1610612742,66,36,30,0.5454545454545454,5412,1464,3948,0.270509977827051,0.729490022172949,0.44308943089430897,0.3394808743169399,0.4815096251266464,0.5269246669422701,22.181818181818183,59.81818181818182,95.78787878787878
2012,Denver Nuggets,1610612743,66,38,28,0.5757575757575758,5404,1311,4093,0.24259807549962992,0.7574019245003701,0.4759437453737972,0.3318077803203661,0.5221109210847789,0.5561310371617245,19.863636363636363,62.015151515151516,104.12121212121212
2012,Detroit Pistons,1610612765,66,25,41,0.3787878787878788,5232,916,4316,0.17507645259938837,0.8249235474006116,0.4378822629969419,0.3460698689956332,0.45736793327154773,0.5103968788937231,13.87878787878788,65.39393939393939,90.86363636363636
2012,Golden State Warriors,1610612744,66,23,43,0.3484848484848485,5443,1351,4092,0.24820870843284953,0.7517912915671505,0.4572845857064119,0.38786084381939306,0.4802052785923754,0.5389716691166646,20.46969696969697,62,97.77272727272727
2012,Houston Rockets,1610612745,66,34,32,0.5151515151515151,5543,1330,4213,0.23994226952913586,0.7600577304708641,0.4490348186902399,0.3593984962406015,0.4773320674103964,0.5293159609120519,20.151515151515152,63.833333333333336,98.0909090909091
2012,Indiana Pacers,1610612754,66,42,24,0.6363636363636364,5375,1064,4311,0.19795348837209303,0.802046511627907,0.437953488372093,0.3684210526315789,0.4551148225469729,0.5257142670814341,16.12121212121212,65.31818181818181,97.71212121212122
2012,Los Angeles Clippers,1610612746,66,40,26,0.6060606060606061,5366,1441,3925,0.2685426761088334,0.7314573238911666,0.45452851285874024,0.3566967383761277,0.49044585987261147,0.5327071252680912,21.833333333333332,59.46969696969697,97.54545454545455
2012,Los Angeles Lakers,1610612747,66,41,25,0.6212121212121212,5319,1112,4207,0.2090618537319045,0.7909381462680956,0.4566647866140252,0.3255395683453237,0.49132398383646303,0.5335517832693049,16.848484848484848,63.74242424242424,97.3030303030303
2012,Memphis Grizzlies,1610612763,66,41,25,0.6212121212121212,5422,849,4573,0.1565842862412394,0.8434157137587606,0.44725193655477685,0.32626619552414604,0.4697135359720096,0.5152241377043145,12.863636363636365,69.28787878787878,94.98484848484848
2012,Miami Heat,1610612748,66,46,20,0.696969696969697,5212,1030,4182,0.19762087490406754,0.8023791250959325,0.4693016116653876,0.3592233009708738,0.4964131994261119,0.5494394027509162,15.606060606060606,63.36363636363637,98.48484848484848
2012,Milwaukee Bucks,1610612749,66,31,35,0.4696969696969697,5652,1265,4387,0.2238145789101203,0.7761854210898796,0.4426751592356688,0.34466403162055337,0.47093685890129927,0.5207503267140533,19.166666666666664,66.46969696969697,99.01515151515152
2012,Minnesota Timberwolves,1610612750,66,26,40,0.3939393939393939,5434,1423,4011,0.2618697092381303,0.7381302907618698,0.43338240706661757,0.3323963457484188,0.46920967339815506,0.524225988114084,21.560606060606062,60.77272727272727,97.93939393939394
2012,New Jersey Nets,1610612751,66,22,44,0.3333333333333333,5320,1481,3839,0.27838345864661657,0.7216165413533835,0.425187969924812,0.34233625928426736,0.45715029955717634,0.5162574027143847,22.439393939393938,58.16666666666667,93.0909090909091
2012,New Orleans Hornets,1610612740,66,21,45,0.3181818181818182,5103,777,4326,0.1522633744855967,0.8477366255144033,0.45071526553008034,0.3333333333333333,0.4717984281091077,0.5173426984371285,11.772727272727273,65.54545454545455,89.63636363636364
2012,New York Knicks,1610612752,66,36,30,0.5454545454545454,5335,1538,3797,0.2882849109653233,0.7117150890346766,0.44329896907216493,0.3361508452535761,0.4867000263365815,0.5333698934251299,23.303030303030305,57.53030303030303,97.84848484848484
2012,Oklahoma City Thunder,1610612760,66,47,19,0.7121212121212122,5229,1317,3912,0.2518646012621916,0.7481353987378083,0.47083572384777206,0.3583902809415338,0.5086912065439673,0.5671774209687209,19.954545454545453,59.27272727272727,103.06060606060606
2012,Orlando Magic,1610612753,66,37,29,0.5606060606060606,5162,1785,3377,0.34579620302208447,0.6542037969779155,0.44072065091049983,0.3753501400560224,0.4752739117559964,0.5334287754569551,27.045454545454547,51.166666666666664,94.16666666666667
2012,Philadelphia 76ers,1610612755,66,35,31,0.5303030303030303,5516,963,4553,0.17458303118201596,0.8254169688179841,0.4479695431472081,0.3624091381100727,0.4660663298923787,0.5113252756854075,14.59090909090909,68.98484848484848,93.63636363636364
2012,Phoenix Suns,1610612756,66,33,33,0.5,5445,1295,4150,0.23783287419651056,0.7621671258034894,0.45821854912764004,0.34285714285714286,0.49421686746987953,0.5356718506587808,19.62121212121212,62.878787878787875,98.36363636363636
2012,Portland Trail Blazers,1610612757,66,28,38,0.42424242424242425,5417,1382,4035,0.25512276167620457,0.7448772383237955,0.44341886653129037,0.3458755426917511,0.4768277571251549,0.5307688743562928,20.939393939393938,61.13636363636364,97.1969696969697
2012,Sacramento Kings,1610612758,66,22,44,0.3333333333333333,5712,1301,4411,0.22776610644257703,0.772233893557423,0.43592436974789917,0.3159108378170638,0.4713216957605985,0.5103287149550273,19.71212121212121,66.83333333333333,98.75757575757575
2012,San Antonio Spurs,1610612759,66,50,16,0.7575757575757576,5463,1405,4058,0.2571846970529013,0.7428153029470986,0.47794252242357677,0.39288256227758006,0.5073928043371119,0.5615773090259537,21.28787878787879,61.484848484848484,103.65151515151516
2012,Toronto Raptors,1610612761,66,23,43,0.3484848484848485,5154,1075,4079,0.20857586340706247,0.7914241365929375,0.440046565774156,0.3395348837209302,0.4665359156656043,0.5183222499307286,16.28787878787879,61.803030303030305,90.6969696969697
2012,Utah Jazz,1610612762,66,36,30,0.5454545454545454,5531,845,4686,0.15277526667871993,0.84722473332128,0.45615621045018984,0.3230769230769231,0.4801536491677337,0.524906942147705,12.803030303030303,71,99.65151515151516
2012,Washington Wizards,1610612764,66,20,46,0.30303030303030304,5475,1075,4400,0.1963470319634703,0.8036529680365296,0.4409132420091324,0.32,0.47045454545454546,0.5078194332143492,16.28787878787879,66.66666666666667,93.63636363636364
2013,Atlanta Hawks,1610612737,82,44,38,0.5365853658536586,6644,1901,4743,0.2861228175797712,0.7138771824202288,0.4641782059000602,0.371383482377696,0.5013704406493781,0.5459221680287536,23.182926829268293,57.84146341463415,97.95121951219512
2013,Boston Celtics,1610612738,82,NA,NA,NA,6459,1390,5069,0.21520359188728905,0.7847964081127109,0.4646230066573773,0.35827338129496406,0.4937857565594792,0.5424555794241561,16.951219512195124,61.81707317073171,95.34146341463415
2013,Brooklyn Nets,1610612751,82,49,33,0.5975609756097561,6544,1760,4784,0.26894865525672373,0.7310513447432763,0.4495721271393643,0.3568181818181818,0.483695652173913,0.5363566636779052,21.463414634146343,58.34146341463415,96.8780487804878
2013,Charlotte Bobcats,1610612766,82,21,61,0.25609756097560976,6649,1399,5250,0.21040758008723115,0.7895924199127689,0.4245751240788088,0.33523945675482486,0.4483809523809524,0.5069883791725125,17.0609756097561,64.02439024390245,93.42682926829268
2013,Chicago Bulls,1610612741,82,45,37,0.5487804878048781,6698,1265,5433,0.18886234696924456,0.8111376530307555,0.43684681994625263,0.3525691699604743,0.45646972206883857,0.5119447064877148,15.426829268292686,66.2560975609756,93.1829268292683
2013,Cleveland Cavaliers,1610612739,82,24,58,0.2926829268292683,6901,1581,5320,0.22909723228517606,0.7709027677148239,0.4337052601072308,0.3459835547122075,0.45977443609022556,0.5135350525151731,19.28048780487805,64.8780487804878,96.5
2013,Dallas Mavericks,1610612742,82,41,41,0.5,6892,1628,5264,0.23621590249564714,0.7637840975043528,0.4616947185142194,0.37223587223587223,0.48936170212765956,0.543706302875815,19.853658536585368,64.1951219512195,101.13414634146342
2013,Denver Nuggets,1610612743,82,57,25,0.6951219512195121,6983,1518,5465,0.2173850780466848,0.7826149219533152,0.47816124874695687,0.3432147562582345,0.5156450137236962,0.5489321554164166,18.51219512195122,66.64634146341463,106.14634146341464
2013,Detroit Pistons,1610612765,82,29,53,0.35365853658536583,6638,1440,5198,0.216932811087677,0.783067188912323,0.44877975293763184,0.35625,0.47441323585994616,0.5212577739652585,17.5609756097561,63.390243902439025,94.85365853658537
2013,Golden State Warriors,1610612744,82,47,35,0.573170731707317,6840,1632,5208,0.23859649122807017,0.7614035087719299,0.45760233918128657,0.40318627450980393,0.47465437788018433,0.5452614310352077,19.902439024390244,63.51219512195122,101.17073170731707
2013,Houston Rockets,1610612745,82,45,37,0.5487804878048781,6782,2369,4413,0.3493069890887644,0.6506930109112357,0.4606310822766146,0.3659772055719713,0.5114434624971674,0.564135330143839,28.890243902439025,53.81707317073171,105.95121951219512
2013,Indiana Pacers,1610612754,82,NA,NA,NA,6525,1599,4926,0.2450574712643678,0.7549425287356322,0.4360153256704981,0.34709193245778613,0.464880227365002,0.5207937455887941,19.5,60.07317073170732,93.58536585365853
2013,Los Angeles Clippers,1610612746,82,56,26,0.6829268292682927,6608,1752,4856,0.2651331719128329,0.7348668280871671,0.4782082324455206,0.3578767123287671,0.5216227347611203,0.5571523057730363,21.365853658536587,59.21951219512195,101.08536585365853
2013,Los Angeles Lakers,1610612747,82,45,37,0.5487804878048781,6640,2015,4625,0.30346385542168675,0.6965361445783133,0.4579819277108434,0.3548387096774194,0.5029189189189189,0.5479812113255115,24.573170731707318,56.40243902439025,102.20731707317073
2013,Memphis Grizzlies,1610612763,82,56,26,0.6829268292682927,6679,1107,5572,0.16574337475670012,0.8342566252432999,0.44377900883365773,0.34507678410117437,0.4633883704235463,0.5142173476348283,13.5,67.95121951219512,93.40243902439025
2013,Miami Heat,1610612748,82,66,16,0.8048780487804879,6348,1809,4539,0.28497164461247637,0.7150283553875236,0.4959042218021424,0.3963515754560531,0.5355805243445693,0.5876059445995421,22.0609756097561,55.35365853658537,102.8780487804878
2013,Milwaukee Bucks,1610612749,82,38,44,0.4634146341463415,7197,1670,5527,0.23204112824788106,0.767958871752119,0.4346255384187856,0.3598802395209581,0.45721005970689343,0.5102580239144116,20.36585365853658,67.40243902439025,98.8780487804878
2013,Minnesota Timberwolves,1610612750,82,31,51,0.3780487804878049,6702,1475,5227,0.22008355714712027,0.7799164428528798,0.43912264995523725,0.3050847457627119,0.4769466233020853,0.5164805380712795,17.98780487804878,63.74390243902439,95.7439024390244
2013,New Orleans Hornets,1610612740,82,27,55,0.32926829268292684,6589,1474,5115,0.22370617696160267,0.7762938230383973,0.44847473061162546,0.36295793758480327,0.4731182795698925,0.5277171206374744,17.975609756097562,62.3780487804878,94.07317073170732
2013,New York Knicks,1610612752,82,54,28,0.6585365853658537,6689,2371,4318,0.35446255045597247,0.6455374495440275,0.44789953655254894,0.3757908055672712,0.4874942102825382,0.550084834947703,28.914634146341463,52.65853658536585,99.95121951219512
2013,Oklahoma City Thunder,1610612760,82,60,22,0.7317073170731707,6504,1588,4916,0.24415744157441574,0.7558425584255842,0.4806273062730627,0.3765743073047859,0.5142392188771359,0.5802357086251577,19.365853658536587,59.951219512195124,105.71951219512195
2013,Orlando Magic,1610612753,82,20,62,0.24390243902439024,6904,1537,5367,0.22262456546929316,0.7773754345307068,0.44800115874855156,0.3292127521145088,0.4820197503260667,0.5143989037531526,18.74390243902439,65.45121951219512,94.1219512195122
2013,Philadelphia 76ers,1610612755,82,34,48,0.4146341463414634,6895,1438,5457,0.20855692530819434,0.7914430746918056,0.4436548223350254,0.36022253129346316,0.46564046179219354,0.5092735785667816,17.536585365853657,66.54878048780488,93.17073170731707
